"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000000","192.168.126.132","142.250.75.74","UDP","71","49931  >  443 Len=29"
"2","0.020435356","142.250.75.74","192.168.126.132","UDP","67","443  >  49931 Len=25"
"3","0.022642671","192.168.126.132","66.102.1.188","TCP","54","45022  >  5228 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"4","0.023118662","66.102.1.188","192.168.126.132","TCP","60","[TCP ACKed unseen segment] 5228  >  45022 [ACK] Seq=1 Ack=2 Win=64240 Len=0"
"5","0.423414700","192.168.126.132","142.250.75.74","UDP","71","49931  >  443 Len=29"
"6","0.441083355","142.250.75.74","192.168.126.132","UDP","67","443  >  49931 Len=25"
"7","1.243169598","192.168.126.132","142.250.75.74","UDP","71","49931  >  443 Len=29"
"8","1.258115212","142.250.75.74","192.168.126.132","UDP","67","443  >  49931 Len=25"
"9","1.846871358","::","ff02::1","ICMPv6","102","Router Advertisement"
"10","1.880364077","192.168.126.132","192.168.126.2","DNS","83","Standard query 0x843e A www3.zoom.us OPT"
"11","1.880505767","192.168.126.132","192.168.126.2","DNS","83","Standard query 0x894f AAAA www3.zoom.us OPT"
"12","1.899071195","192.168.126.2","192.168.126.132","DNS","113","Standard query response 0x843e A www3.zoom.us CNAME zoom.us A 170.114.52.2 OPT"
"13","1.899071382","192.168.126.2","192.168.126.132","DNS","125","Standard query response 0x894f AAAA www3.zoom.us CNAME zoom.us AAAA 2407:30c0:182::aa72:3402 OPT"
"14","1.904599101","192.168.126.132","170.114.52.2","TCP","74","37524  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3365727878 TSecr=0 WS=128"
"15","1.917859901","170.114.52.2","192.168.126.132","TCP","60","443  >  37524 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"16","1.917909236","192.168.126.132","170.114.52.2","TCP","54","37524  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"17","1.918846502","192.168.126.132","170.114.52.2","TLSv1.3","571","Client Hello (SNI=www3.zoom.us)"
"18","1.919466171","170.114.52.2","192.168.126.132","TCP","60","443  >  37524 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"19","2.074443022","170.114.52.2","192.168.126.132","TLSv1.3","4088","Server Hello, Change Cipher Spec, Application Data"
"20","2.074475257","192.168.126.132","170.114.52.2","TCP","54","37524  >  443 [ACK] Seq=518 Ack=4035 Win=65535 Len=0"
"21","2.167036314","192.168.126.132","170.114.52.2","TLSv1.3","134","Change Cipher Spec, Application Data"
"22","2.167983583","170.114.52.2","192.168.126.132","TCP","60","443  >  37524 [ACK] Seq=4035 Ack=598 Win=64240 Len=0"
"23","2.169987301","192.168.126.132","170.114.52.2","TLSv1.3","2712","Application Data"
"24","2.170617807","170.114.52.2","192.168.126.132","TCP","60","443  >  37524 [ACK] Seq=4035 Ack=2058 Win=64240 Len=0"
"25","2.170618118","170.114.52.2","192.168.126.132","TCP","60","443  >  37524 [ACK] Seq=4035 Ack=3256 Win=64240 Len=0"
"26","2.390969364","170.114.52.2","192.168.126.132","TLSv1.3","3068","Application Data, Application Data, Application Data"
"27","2.391003282","192.168.126.132","170.114.52.2","TCP","54","37524  >  443 [ACK] Seq=3256 Ack=7049 Win=65535 Len=0"
"28","2.675033289","159.124.46.38","192.168.126.132","UDP","60","8801  >  42311 Len=10"
"29","2.675063202","192.168.126.132","159.124.46.38","ICMP","80","Destination unreachable (Port unreachable)"
"30","2.859222187","192.168.126.132","142.250.75.74","UDP","71","49931  >  443 Len=29"
"31","2.881401888","142.250.75.74","192.168.126.132","UDP","67","443  >  49931 Len=25"
"32","3.801111508","192.168.126.132","157.240.196.60","TLSv1.2","138","Application Data"
"33","3.801627168","157.240.196.60","192.168.126.132","TCP","60","443  >  39138 [ACK] Seq=1 Ack=85 Win=64240 Len=0"
"34","3.844786065","192.168.126.132","157.240.196.60","TLSv1.2","129","Application Data"
"35","3.845153051","157.240.196.60","192.168.126.132","TCP","60","443  >  39138 [ACK] Seq=1 Ack=160 Win=64240 Len=0"
"36","3.970671718","157.240.196.60","192.168.126.132","TLSv1.2","136","Application Data"
"37","3.970703180","192.168.126.132","157.240.196.60","TCP","54","39138  >  443 [ACK] Seq=160 Ack=83 Win=65535 Len=0"
"38","3.974221673","192.168.126.132","192.168.126.2","DNS","101","Standard query 0xabaa A media.ftlv6-1.fna.whatsapp.net OPT"
"39","3.974512227","192.168.126.132","192.168.126.2","DNS","101","Standard query 0xa2f4 HTTPS media.ftlv6-1.fna.whatsapp.net OPT"
"40","3.986088503","192.168.126.2","192.168.126.132","DNS","117","Standard query response 0xabaa A media.ftlv6-1.fna.whatsapp.net A 212.199.140.163 OPT"
"41","3.988064072","192.168.126.2","192.168.126.132","DNS","126","Standard query response 0xa2f4 HTTPS media.ftlv6-1.fna.whatsapp.net HTTPS OPT"
"42","3.988911883","192.168.126.132","212.199.140.163","QUIC","1292","Initial, DCID=cf9d68e27cc44fde, PKN: 1, PING, CRYPTO, PADDING, CRYPTO, PING, PADDING, PING, PING, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO"
"43","3.988992648","192.168.126.132","212.199.140.163","QUIC","1292","Initial, DCID=cf9d68e27cc44fde, PKN: 2, PING, CRYPTO, CRYPTO, PING, PING, CRYPTO, PING, CRYPTO, PING, CRYPTO, PADDING, PING, PING, PADDING, PING, PING, PADDING, CRYPTO, PING"
"44","3.989180380","192.168.126.132","212.199.140.163","QUIC","123","0-RTT, DCID=cf9d68e27cc44fde"
"45","3.989456661","192.168.126.132","212.199.140.163","QUIC","721","0-RTT, DCID=cf9d68e27cc44fde"
"46","4.016869657","212.199.140.163","192.168.126.132","QUIC","1274","Initial, SCID=b8810009320fbb2d, PKN: 3345946, CRYPTO, ACK, PADDING"
"47","4.016870112","212.199.140.163","192.168.126.132","QUIC","598","Handshake, SCID=b8810009320fbb2d"
"48","4.016870151","212.199.140.163","192.168.126.132","QUIC","90","Protected Payload (KP0)"
"49","4.016870177","212.199.140.163","192.168.126.132","QUIC","122","Protected Payload (KP0)"
"50","4.016870204","212.199.140.163","192.168.126.132","QUIC","90","Protected Payload (KP0)"
"51","4.016870231","157.240.196.60","192.168.126.132","TLSv1.2","883","Application Data"
"52","4.016942582","192.168.126.132","157.240.196.60","TCP","54","39138  >  443 [ACK] Seq=160 Ack=912 Win=65535 Len=0"
"53","4.017727084","192.168.126.132","212.199.140.163","QUIC","123","Handshake, DCID=b8810009320fbb2d"
"54","4.018044565","192.168.126.132","212.199.140.163","QUIC","76","Protected Payload (KP0), DCID=b8810009320fbb2d"
"55","4.029308411","212.199.140.163","192.168.126.132","QUIC","81","Handshake, SCID=b8810009320fbb2d"
"56","4.029308631","212.199.140.163","192.168.126.132","QUIC","378","Protected Payload (KP0)"
"57","4.054737617","192.168.126.132","212.199.140.163","QUIC","77","Protected Payload (KP0), DCID=b8810009320fbb2d"
"58","4.070828486","212.199.140.163","192.168.126.132","QUIC","314","Protected Payload (KP0)"
"59","4.072665997","192.168.126.132","212.199.140.163","QUIC","277","Protected Payload (KP0), DCID=b8810009320fbb2d"
"60","4.082148097","212.199.140.163","192.168.126.132","QUIC","90","Protected Payload (KP0)"
"61","4.107690965","192.168.126.132","212.199.140.163","QUIC","77","Protected Payload (KP0), DCID=b8810009320fbb2d"
"62","4.283642523","192.168.126.132","212.199.140.163","QUIC","71","Protected Payload (KP0), DCID=b8810009320fbb2d"
"63","4.310788781","212.199.140.163","192.168.126.132","QUIC","90","Protected Payload (KP0)"
"64","4.463825199","212.199.140.163","192.168.126.132","QUIC","90","Protected Payload (KP0)"
"65","4.491456615","192.168.126.132","212.199.140.163","QUIC","81","Protected Payload (KP0), DCID=b8810009320fbb2d"
"66","4.525681186","212.199.140.163","192.168.126.132","QUIC","90","Protected Payload (KP0)"
"67","4.853901020","192.168.126.132","170.114.52.2","TCP","74","37536  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3365730827 TSecr=0 WS=128"
"68","4.873049106","170.114.52.2","192.168.126.132","TCP","60","443  >  37536 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"69","4.873117708","192.168.126.132","170.114.52.2","TCP","54","37536  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"70","4.882735675","192.168.126.132","170.114.52.2","TLSv1.3","571","Client Hello (SNI=www3.zoom.us)"
"71","4.883068074","170.114.52.2","192.168.126.132","TCP","60","443  >  37536 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"72","5.041270463","170.114.52.2","192.168.126.132","TLSv1.3","4088","Server Hello, Change Cipher Spec, Application Data"
"73","5.041311580","192.168.126.132","170.114.52.2","TCP","54","37536  >  443 [ACK] Seq=518 Ack=4035 Win=65535 Len=0"
"74","5.096262605","192.168.126.132","170.114.52.2","TLSv1.3","134","Change Cipher Spec, Application Data"
"75","5.096699457","170.114.52.2","192.168.126.132","TCP","60","443  >  37536 [ACK] Seq=4035 Ack=598 Win=64240 Len=0"
"76","5.097004121","192.168.126.132","170.114.52.2","TLSv1.3","2830","Application Data"
"77","5.097390472","170.114.52.2","192.168.126.132","TCP","60","443  >  37536 [ACK] Seq=4035 Ack=2058 Win=64240 Len=0"
"78","5.097390715","170.114.52.2","192.168.126.132","TCP","60","443  >  37536 [ACK] Seq=4035 Ack=3374 Win=64240 Len=0"
"79","5.413006816","170.114.52.2","192.168.126.132","TLSv1.3","13745","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"80","5.413038229","192.168.126.132","170.114.52.2","TCP","54","37536  >  443 [ACK] Seq=3374 Ack=17726 Win=65535 Len=0"
"81","5.415263518","170.114.52.2","192.168.126.132","TLSv1.3","16710","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"82","5.415282611","192.168.126.132","170.114.52.2","TCP","54","37536  >  443 [ACK] Seq=3374 Ack=34382 Win=65535 Len=0"
"83","5.417573797","170.114.52.2","192.168.126.132","TLSv1.3","7354","Application Data, Application Data, Application Data, Application Data, Application Data"
"84","5.417613024","192.168.126.132","170.114.52.2","TCP","54","37536  >  443 [ACK] Seq=3374 Ack=41682 Win=65535 Len=0"
"85","5.417941889","170.114.52.2","192.168.126.132","TLSv1.3","4434","Application Data, Application Data, Application Data"
"86","5.417947094","192.168.126.132","170.114.52.2","TCP","54","37536  >  443 [ACK] Seq=3374 Ack=46062 Win=65535 Len=0"
"87","5.419801719","170.114.52.2","192.168.126.132","TLSv1.3","5894","Application Data, Application Data, Application Data, Application Data"
"88","5.419876767","192.168.126.132","170.114.52.2","TCP","54","37536  >  443 [ACK] Seq=3374 Ack=51902 Win=65535 Len=0"
"89","5.431902527","170.114.52.2","192.168.126.132","TLSv1.3","7514","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"90","5.431976220","192.168.126.132","170.114.52.2","TCP","54","37536  >  443 [ACK] Seq=3374 Ack=59362 Win=65535 Len=0"
"91","5.492018234","170.114.52.2","192.168.126.132","TLSv1.3","4434","Application Data"
"92","5.492242949","192.168.126.132","170.114.52.2","TCP","54","37536  >  443 [ACK] Seq=3374 Ack=63742 Win=65535 Len=0"
"93","5.493046652","170.114.52.2","192.168.126.132","TLSv1.3","5696","Application Data, Application Data"
"94","5.493077418","192.168.126.132","170.114.52.2","TCP","54","37536  >  443 [ACK] Seq=3374 Ack=69384 Win=65535 Len=0"
"95","5.493796516","170.114.52.2","192.168.126.132","TLSv1.3","4434","Application Data"
"96","5.493815283","192.168.126.132","170.114.52.2","TCP","54","37536  >  443 [ACK] Seq=3374 Ack=73764 Win=65535 Len=0"
"97","5.496051866","170.114.52.2","192.168.126.132","TLSv1.3","4183","Application Data, Application Data, Application Data"
"98","5.496079578","192.168.126.132","170.114.52.2","TCP","54","37536  >  443 [ACK] Seq=3374 Ack=77893 Win=65535 Len=0"
"99","6.083769857","192.168.126.132","142.250.75.74","UDP","71","49931  >  443 Len=29"
"100","6.107625871","142.250.75.74","192.168.126.132","UDP","67","443  >  49931 Len=25"
"101","7.396604384","192.168.126.132","157.240.196.60","TLSv1.2","716","Application Data"
"102","7.397108726","157.240.196.60","192.168.126.132","TCP","60","443  >  39138 [ACK] Seq=912 Ack=822 Win=64240 Len=0"
"103","7.555596496","157.240.196.60","192.168.126.132","TLSv1.2","118","Application Data"
"104","7.555687831","192.168.126.132","157.240.196.60","TCP","54","39138  >  443 [ACK] Seq=822 Ack=976 Win=65535 Len=0"
"105","7.659743900","192.168.126.132","192.168.126.2","DNS","97","Standard query 0xb3df A zoomfrarv253zc.fra.zoom.us OPT"
"106","7.659902768","192.168.126.132","192.168.126.2","DNS","97","Standard query 0x3ba1 A zoomfraru253zc.fra.zoom.us OPT"
"107","7.680159100","192.168.126.2","192.168.126.132","DNS","113","Standard query response 0xb3df A zoomfrarv253zc.fra.zoom.us A 159.124.46.253 OPT"
"108","7.680159375","192.168.126.2","192.168.126.132","DNS","113","Standard query response 0x3ba1 A zoomfraru253zc.fra.zoom.us A 159.124.45.253 OPT"
"109","7.683594816","192.168.126.132","159.124.46.253","TCP","74","37974  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4054843566 TSecr=0 WS=128"
"110","7.683933849","192.168.126.132","159.124.45.253","TCP","74","50490  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3630015205 TSecr=0 WS=128"
"111","7.734573137","192.168.126.132","192.168.126.2","DNS","97","Standard query 0x9787 AAAA zoomfrarv253zc.fra.zoom.us OPT"
"112","7.734798857","192.168.126.132","192.168.126.2","DNS","97","Standard query 0xaf26 AAAA zoomfraru253zc.fra.zoom.us OPT"
"113","7.753506010","159.124.45.253","192.168.126.132","TCP","60","443  >  50490 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"114","7.753544830","192.168.126.132","159.124.45.253","TCP","54","50490  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"115","7.754709005","192.168.126.132","159.124.45.253","TLSv1.3","571","Client Hello (SNI=zoomfraru253zc.fra.zoom.us)"
"116","7.755557546","159.124.45.253","192.168.126.132","TCP","60","443  >  50490 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"117","7.755557844","159.124.46.253","192.168.126.132","TCP","60","443  >  37974 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"118","7.755605862","192.168.126.132","159.124.46.253","TCP","54","37974  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"119","7.758505495","192.168.126.132","159.124.46.253","TLSv1.3","571","Client Hello (SNI=zoomfrarv253zc.fra.zoom.us)"
"120","7.759131055","159.124.46.253","192.168.126.132","TCP","60","443  >  37974 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"121","7.761033726","192.168.126.2","192.168.126.132","DNS","97","Standard query response 0x9787 AAAA zoomfrarv253zc.fra.zoom.us OPT"
"122","7.761034004","192.168.126.2","192.168.126.132","DNS","97","Standard query response 0xaf26 AAAA zoomfraru253zc.fra.zoom.us OPT"
"123","7.762426173","192.168.126.132","192.168.126.2","DNS","109","Standard query 0xf4ae AAAA zoomfrarv253zc.fra.zoom.us.localdomain OPT"
"124","7.762796611","192.168.126.132","192.168.126.2","DNS","109","Standard query 0x33f6 AAAA zoomfraru253zc.fra.zoom.us.localdomain OPT"
"125","7.819666054","159.124.45.253","192.168.126.132","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"126","7.819720073","192.168.126.132","159.124.45.253","TCP","54","50490  >  443 [ACK] Seq=518 Ack=100 Win=64141 Len=0"
"127","7.820410516","192.168.126.132","159.124.45.253","TLSv1.3","577","Change Cipher Spec, Client Hello (SNI=zoomfraru253zc.fra.zoom.us)"
"128","7.820695319","159.124.45.253","192.168.126.132","TCP","60","443  >  50490 [ACK] Seq=100 Ack=1041 Win=64240 Len=0"
"129","7.821494631","192.168.126.2","192.168.126.132","DNS","109","Standard query response 0xf4ae No such name AAAA zoomfrarv253zc.fra.zoom.us.localdomain OPT"
"130","7.831956274","192.168.126.2","192.168.126.132","DNS","109","Standard query response 0x33f6 No such name AAAA zoomfraru253zc.fra.zoom.us.localdomain OPT"
"131","7.883025218","159.124.46.253","192.168.126.132","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"132","7.883092863","192.168.126.132","159.124.46.253","TCP","54","37974  >  443 [ACK] Seq=518 Ack=100 Win=64141 Len=0"
"133","7.884028562","192.168.126.132","159.124.46.253","TLSv1.3","577","Change Cipher Spec, Client Hello (SNI=zoomfrarv253zc.fra.zoom.us)"
"134","7.884673978","159.124.46.253","192.168.126.132","TCP","60","443  >  37974 [ACK] Seq=100 Ack=1041 Win=64240 Len=0"
"135","7.898198431","159.124.45.253","192.168.126.132","TLSv1.3","5079","Server Hello, Application Data, Application Data, Application Data, Application Data"
"136","7.898245862","192.168.126.132","159.124.45.253","TCP","54","50490  >  443 [ACK] Seq=1041 Ack=5125 Win=65535 Len=0"
"137","7.918485303","192.168.126.132","159.124.45.253","TLSv1.3","128","Application Data"
"138","7.918748820","192.168.126.132","159.124.45.253","TLSv1.3","207","Application Data"
"139","7.918816983","159.124.45.253","192.168.126.132","TCP","60","443  >  50490 [ACK] Seq=5125 Ack=1115 Win=64240 Len=0"
"140","7.918872385","159.124.45.253","192.168.126.132","TCP","60","443  >  50490 [ACK] Seq=5125 Ack=1268 Win=64240 Len=0"
"141","8.037959497","159.124.46.253","192.168.126.132","TLSv1.3","5079","Server Hello, Application Data, Application Data, Application Data, Application Data"
"142","8.037960050","159.124.45.253","192.168.126.132","TLSv1.3","212","Application Data, Application Data"
"143","8.038025356","192.168.126.132","159.124.46.253","TCP","54","37974  >  443 [ACK] Seq=1041 Ack=5125 Win=65535 Len=0"
"144","8.049123742","192.168.126.132","159.124.46.253","TLSv1.3","128","Application Data"
"145","8.049402954","192.168.126.132","159.124.46.253","TLSv1.3","207","Application Data"
"146","8.049707561","159.124.46.253","192.168.126.132","TCP","60","443  >  37974 [ACK] Seq=5125 Ack=1115 Win=64240 Len=0"
"147","8.049929912","159.124.46.253","192.168.126.132","TCP","60","443  >  37974 [ACK] Seq=5125 Ack=1268 Win=64240 Len=0"
"148","8.078129968","192.168.126.132","159.124.45.253","TCP","54","50490  >  443 [ACK] Seq=1268 Ack=5283 Win=65535 Len=0"
"149","8.120371392","159.124.45.253","192.168.126.132","TLSv1.3","122","Application Data"
"150","8.120531987","192.168.126.132","159.124.45.253","TCP","54","50490  >  443 [ACK] Seq=1268 Ack=5351 Win=65535 Len=0"
"151","8.121665315","192.168.126.132","159.124.45.253","TLSv1.3","1871","Application Data"
"152","8.121935398","159.124.45.253","192.168.126.132","TCP","60","443  >  50490 [ACK] Seq=5351 Ack=2728 Win=64240 Len=0"
"153","8.121935679","159.124.45.253","192.168.126.132","TCP","60","443  >  50490 [ACK] Seq=5351 Ack=3085 Win=64240 Len=0"
"154","8.127292698","159.124.46.253","192.168.126.132","TLSv1.3","212","Application Data, Application Data"
"155","8.168194981","192.168.126.132","159.124.46.253","TCP","54","37974  >  443 [ACK] Seq=1268 Ack=5283 Win=65535 Len=0"
"156","8.200814358","159.124.46.253","192.168.126.132","TLSv1.3","122","Application Data"
"157","8.200860938","192.168.126.132","159.124.46.253","TCP","54","37974  >  443 [ACK] Seq=1268 Ack=5351 Win=65535 Len=0"
"158","8.201881052","192.168.126.132","159.124.46.253","TLSv1.3","1871","Application Data"
"159","8.202210578","159.124.46.253","192.168.126.132","TCP","60","443  >  37974 [ACK] Seq=5351 Ack=2728 Win=64240 Len=0"
"160","8.202210842","159.124.46.253","192.168.126.132","TCP","60","443  >  37974 [ACK] Seq=5351 Ack=3085 Win=64240 Len=0"
"161","8.302514128","159.124.45.253","192.168.126.132","TLSv1.3","813","Application Data"
"162","8.304535428","192.168.126.132","159.124.45.253","TLSv1.3","88","Application Data"
"163","8.304785201","192.168.126.132","159.124.45.253","TLSv1.3","78","Application Data"
"164","8.305067170","192.168.126.132","159.124.45.253","TCP","54","50490  >  443 [FIN, ACK] Seq=3143 Ack=6110 Win=65535 Len=0"
"165","8.305184604","159.124.45.253","192.168.126.132","TCP","60","443  >  50490 [ACK] Seq=6110 Ack=3119 Win=64240 Len=0"
"166","8.305184689","159.124.45.253","192.168.126.132","TCP","60","443  >  50490 [ACK] Seq=6110 Ack=3143 Win=64240 Len=0"
"167","8.305339074","192.168.126.132","159.124.46.253","TLSv1.3","88","Application Data"
"168","8.305348702","159.124.45.253","192.168.126.132","TCP","60","443  >  50490 [ACK] Seq=6110 Ack=3144 Win=64239 Len=0"
"169","8.305414071","192.168.126.132","159.124.46.253","TLSv1.3","78","Application Data"
"170","8.305654999","159.124.46.253","192.168.126.132","TCP","60","443  >  37974 [ACK] Seq=5351 Ack=3119 Win=64240 Len=0"
"171","8.305655133","159.124.46.253","192.168.126.132","TCP","60","443  >  37974 [ACK] Seq=5351 Ack=3144 Win=64239 Len=0"
"172","8.356513194","192.168.126.132","192.168.126.2","DNS","97","Standard query 0x7eb7 A zoomfrarv38mmr.fra.zoom.us OPT"
"173","8.367008313","192.168.126.2","192.168.126.132","DNS","113","Standard query response 0x7eb7 A zoomfrarv38mmr.fra.zoom.us A 159.124.46.38 OPT"
"174","8.367008626","159.124.45.253","192.168.126.132","TLSv1.3","78","Application Data"
"175","8.367045119","192.168.126.132","159.124.45.253","TCP","54","50490  >  443 [RST] Seq=3144 Win=0 Len=0"
"176","8.367875257","192.168.126.132","159.124.46.38","TCP","74","46698  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1634832482 TSecr=0 WS=128"
"177","8.372431153","159.124.46.253","192.168.126.132","TLSv1.3","78","Application Data"
"178","8.372466108","192.168.126.132","159.124.46.253","TCP","54","37974  >  443 [RST] Seq=3144 Win=0 Len=0"
"179","8.419728464","192.168.126.132","192.168.126.2","DNS","97","Standard query 0x9a7d AAAA zoomfrarv38mmr.fra.zoom.us OPT"
"180","8.431916241","192.168.126.2","192.168.126.132","DNS","97","Standard query response 0x9a7d AAAA zoomfrarv38mmr.fra.zoom.us OPT"
"181","8.432745597","192.168.126.132","192.168.126.2","DNS","109","Standard query 0x8531 AAAA zoomfrarv38mmr.fra.zoom.us.localdomain OPT"
"182","8.445299269","159.124.46.38","192.168.126.132","TCP","60","443  >  46698 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"183","8.445355483","192.168.126.132","159.124.46.38","TCP","54","46698  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"184","8.446319997","192.168.126.132","159.124.46.38","TLSv1.3","571","Client Hello (SNI=zoomfrarv38mmr.fra.zoom.us)"
"185","8.447487647","159.124.46.38","192.168.126.132","TCP","60","443  >  46698 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"186","8.449500070","192.168.126.2","192.168.126.132","DNS","109","Standard query response 0x8531 No such name AAAA zoomfrarv38mmr.fra.zoom.us.localdomain OPT"
"187","8.526318641","159.124.46.38","192.168.126.132","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"188","8.526353883","192.168.126.132","159.124.46.38","TCP","54","46698  >  443 [ACK] Seq=518 Ack=100 Win=64141 Len=0"
"189","8.526747893","192.168.126.132","159.124.46.38","TLSv1.3","577","Change Cipher Spec, Client Hello (SNI=zoomfrarv38mmr.fra.zoom.us)"
"190","8.527171037","159.124.46.38","192.168.126.132","TCP","60","443  >  46698 [ACK] Seq=100 Ack=1041 Win=64240 Len=0"
"191","8.601038527","159.124.46.38","192.168.126.132","TLSv1.3","5079","Server Hello, Application Data, Application Data, Application Data, Application Data"
"192","8.601067663","192.168.126.132","159.124.46.38","TCP","54","46698  >  443 [ACK] Seq=1041 Ack=5125 Win=65535 Len=0"
"193","8.615260134","192.168.126.132","159.124.46.38","TLSv1.3","128","Application Data"
"194","8.615561902","192.168.126.132","159.124.46.38","TLSv1.3","209","Application Data"
"195","8.615622560","159.124.46.38","192.168.126.132","TCP","60","443  >  46698 [ACK] Seq=5125 Ack=1115 Win=64240 Len=0"
"196","8.615821748","159.124.46.38","192.168.126.132","TCP","60","443  >  46698 [ACK] Seq=5125 Ack=1270 Win=64240 Len=0"
"197","8.687641258","159.124.46.38","192.168.126.132","TLSv1.3","212","Application Data, Application Data"
"198","8.728110960","192.168.126.132","159.124.46.38","TCP","54","46698  >  443 [ACK] Seq=1270 Ack=5283 Win=65535 Len=0"
"199","8.764119084","159.124.46.38","192.168.126.132","TLSv1.3","122","Application Data"
"200","8.764154943","192.168.126.132","159.124.46.38","TCP","54","46698  >  443 [ACK] Seq=1270 Ack=5351 Win=65535 Len=0"
"201","8.768196105","192.168.126.132","159.124.46.38","TLSv1.3","2884","Application Data"
"202","8.768674462","159.124.46.38","192.168.126.132","TCP","60","443  >  46698 [ACK] Seq=5351 Ack=2730 Win=64240 Len=0"
"203","8.768674766","159.124.46.38","192.168.126.132","TCP","60","443  >  46698 [ACK] Seq=5351 Ack=4100 Win=64240 Len=0"
"204","8.947846467","159.124.46.38","192.168.126.132","TLSv1.3","97","Application Data"
"205","8.954193855","159.124.46.38","192.168.126.132","TLSv1.3","3759","Application Data, Application Data, Application Data, Application Data, Application Data"
"206","8.954225035","192.168.126.132","159.124.46.38","TCP","54","46698  >  443 [ACK] Seq=4100 Ack=9099 Win=65535 Len=0"
"207","8.959601460","159.124.46.38","192.168.126.132","TLSv1.3","176","Application Data, Application Data"
"208","8.960469609","159.124.46.38","192.168.126.132","TLSv1.3","1514","Application Data"
"209","8.960486401","192.168.126.132","159.124.46.38","TCP","54","46698  >  443 [ACK] Seq=4100 Ack=10681 Win=65535 Len=0"
"210","8.976730496","192.168.126.132","159.124.46.38","TLSv1.3","1100","Application Data"
"211","8.977316354","159.124.46.38","192.168.126.132","TCP","60","443  >  46698 [ACK] Seq=10681 Ack=5146 Win=64240 Len=0"
"212","8.990564711","192.168.126.132","159.124.46.38","TLSv1.3","330","Application Data"
"213","8.990889299","159.124.46.38","192.168.126.132","TCP","60","443  >  46698 [ACK] Seq=10681 Ack=5422 Win=64240 Len=0"
"214","8.994730137","192.168.126.132","159.124.46.38","TLSv1.3","420","Application Data"
"215","8.994820042","192.168.126.132","159.124.46.38","TLSv1.3","327","Application Data"
"216","8.995024476","192.168.126.132","159.124.46.38","TLSv1.3","367","Application Data"
"217","8.995062796","192.168.126.132","159.124.46.38","TLSv1.3","515","Application Data, Application Data"
"218","8.995194111","159.124.46.38","192.168.126.132","TCP","60","443  >  46698 [ACK] Seq=10681 Ack=5788 Win=64240 Len=0"
"219","8.995194307","159.124.46.38","192.168.126.132","TCP","60","443  >  46698 [ACK] Seq=10681 Ack=6061 Win=64240 Len=0"
"220","8.995194345","159.124.46.38","192.168.126.132","TCP","60","443  >  46698 [ACK] Seq=10681 Ack=6374 Win=64240 Len=0"
"221","8.995269676","159.124.46.38","192.168.126.132","TCP","60","443  >  46698 [ACK] Seq=10681 Ack=6835 Win=64240 Len=0"
"222","8.995463428","192.168.126.132","159.124.46.38","TLSv1.3","251","Application Data"
"223","8.995581346","159.124.46.38","192.168.126.132","TCP","60","443  >  46698 [ACK] Seq=10681 Ack=7032 Win=64240 Len=0"
"224","8.995643382","192.168.126.132","159.124.46.38","TLSv1.3","286","Application Data"
"225","8.995819876","159.124.46.38","192.168.126.132","TCP","60","443  >  46698 [ACK] Seq=10681 Ack=7264 Win=64240 Len=0"
"226","8.996346114","192.168.126.132","159.124.46.38","TLSv1.3","298","Application Data"
